Genre,Sub-genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (Seconds)
R&B,New Jack Swing,0.655,0.417,F,-7.702,Major,0.025,0.0624,0,0.0965,0.279,143.674,296.267
R&B,New Jack Swing,0.887,0.416,C sharp/D flat,-7.346,Major,0.0518,0.0295,1.06e-5,0.066,0.761,94.013,239.733
R&B,New Jack Swing,0.69,0.651,B,-6.349,Minor,0.0247,0.0969,0,0.0969,0.275,113.1,290.973
R&B,New Jack Swing,0.668,0.77,F sharp/G flat,-7.661,Minor,0.0447,0.142,0.515,0.0585,0.611,92.079,293.733
R&B,New Jack Swing,0.795,0.553,C sharp/D flat,-8.752,Minor,0.0508,0.247,5.39e-6,0.18,0.586,84.621,228.16
R&B,New Jack Swing,0.661,0.384,F sharp/G flat,-11.679,Minor,0.0271,0.0562,6.67e-6,0.0867,0.32,136.138,273.554
R&B,New Jack Swing,0.603,0.782,D,-4.832,Major,0.162,0.118,0,0.363,0.731,124.303,257.893
R&B,New Jack Swing,0.722,0.867,C sharp/D flat,-3.323,Major,0.0402,0.135,0,0.13,0.651,107.81,273.667
R&B,New Jack Swing,0.845,0.664,F sharp/G flat,-7.526,Minor,0.228,0.00615,0.00527,0.503,0.676,111.912,262.467
R&B,New Jack Swing,0.66,0.61,F sharp/G flat,-6.027,Minor,0.0269,0.0569,6.75e-4,0.0869,0.256,124.06,306.2
R&B,New Jack Swing,0.577,0.566,F sharp/G flat,-5.76,Minor,0.0737,0.135,1.05e-5,0.122,0.579,76.059,258.067
R&B,New Jack Swing,0.865,0.65,C sharp/D flat,-4.617,Minor,0.207,0.324,0,0.133,0.715,88.663,305.707
R&B,New Jack Swing,0.791,0.585,D,-4.609,Minor,0.0346,0.0817,0,0.0775,0.732,81.809,310.867
R&B,New Jack Swing,0.867,0.42,C sharp/D flat,-9.478,Major,0.167,0.00328,3.18e-6,0.0887,0.367,121.66,306.693
R&B,New Jack Swing,0.69,0.528,C,-8.675,Major,0.0288,0.0349,0,0.0547,0.74,88.032,225.867
R&B,New Jack Swing,0.723,0.797,C sharp/D flat,-7.271,Major,0.0417,0.00246,0.175,0.0476,0.583,110.157,378.493
R&B,New Jack Swing,0.684,0.673,B,-6.957,Minor,0.0974,0.147,0,0.132,0.798,82.988,249.307
R&B,New Jack Swing,0.64,0.421,F,-9.298,Minor,0.0246,0.067,0,0.0614,0.478,74.836,348.893
R&B,New Jack Swing,0.571,0.434,G,-8.852,Major,0.0364,0.452,0,0.118,0.15,75.016,301.587
R&B,New Jack Swing,0.566,0.503,D,-6.445,Major,0.024,0.131,0,0.0876,0.207,142.452,244.8
R&B,New Jack Swing,0.636,0.459,G sharp/A flat,-10.313,Major,0.0366,0.392,0,0.113,0.183,116.628,329.947
R&B,New Jack Swing,0.807,0.651,F,-6.714,Minor,0.0477,0.0236,6.65e-6,0.174,0.829,91.028,313.293
R&B,New Jack Swing,0.696,0.49,F sharp/G flat,-6.631,Minor,0.0347,0.155,3.51e-4,0.0563,0.557,179.825,288.84
R&B,New Jack Swing,0.635,0.33,C sharp/D flat,-11.928,Major,0.0299,0.317,2.7e-5,0.0765,0.29,139.896,352.733
R&B,New Jack Swing,0.363,0.176,B,-10.367,Major,0.0284,0.906,1.46e-4,0.13,0.119,109.453,295.667
R&B,New Jack Swing,0.771,0.625,C sharp/D flat,-4.481,Major,0.0312,0.00397,0.0013,0.271,0.701,94.756,254.067
R&B,New Jack Swing,0.739,0.452,F sharp/G flat,-8.469,Major,0.0309,0.0183,9.05e-4,0.041,0.517,129.832,274.173
R&B,New Jack Swing,0.548,0.542,C sharp/D flat,-8.435,Minor,0.0409,0.544,0,0.148,0.389,83.106,271.868
R&B,New Jack Swing,0.736,0.666,C sharp/D flat,-4.929,Major,0.0337,0.0593,3.82e-5,0.107,0.224,89.824,226.76
R&B,New Jack Swing,0.667,0.627,F sharp/G flat,-10.488,Minor,0.0654,0.0972,5.19e-5,0.111,0.784,186.081,232.56
R&B,New Jack Swing,0.708,0.511,C sharp/D flat,-7.437,Minor,0.163,0.106,4.5e-6,0.235,0.613,82.023,230.867
R&B,New Jack Swing,0.612,0.579,C sharp/D flat,-6.417,Minor,0.0553,0.285,0,0.0556,0.716,86.31,284.667
R&B,New Jack Swing,0.747,0.609,E,-6.985,Minor,0.0347,0.138,0,0.105,0.555,120.051,276
R&B,New Jack Swing,0.705,0.511,F sharp/G flat,-7.422,Minor,0.202,0.125,1.72e-6,0.153,0.581,82.011,229.773
R&B,New Jack Swing,0.747,0.62,F sharp/G flat,-6.956,Minor,0.0608,0.177,0,0.0535,0.517,111.545,264.4
R&B,New Jack Swing,0.817,0.478,G,-7.32,Major,0.119,0.315,0.0399,0.294,0.347,126.951,303.133
R&B,New Jack Swing,0.22,0.0286,C sharp/D flat,-34.283,Major,0.0562,0.943,0,0.218,0.0383,128.899,31.893
R&B,New Jack Swing,0.851,0.75,B,-5.789,Minor,0.119,0.0646,0,0.261,0.623,127.885,244.467
R&B,New Jack Swing,0.848,0.748,E,-5.899,Minor,0.119,0.0797,0,0.285,0.63,127.949,244.467
R&B,New Jack Swing,0.551,0.591,F sharp/G flat,-8.404,Minor,0.12,0.00549,6.55e-6,0.0416,0.474,201.799,236.947
R&B,New Jack Swing,0.718,0.486,A,-8.342,Major,0.168,0.53,0.0342,0.102,0.589,83.077,262.893
R&B,New Jack Swing,0.511,0.402,E,-10.695,Minor,0.219,0.702,1.4e-4,0.11,0.503,83.339,286.8
R&B,New Jack Swing,0.407,0.525,B,-12.725,Minor,0.166,0.381,4.52e-4,0.0816,0.329,74.34,384.667
R&B,New Jack Swing,0.744,0.385,A,-10.23,Major,0.0474,0.589,0.0245,0.111,0.83,78.494,234.64
R&B,New Jack Swing,0.822,0.482,A sharp/B flat,-6.472,Minor,0.0542,0.0615,0.00136,0.0612,0.868,103.018,240.813
R&B,New Jack Swing,0.656,0.388,F,-9.079,Minor,0.0297,0.536,0,0.305,0.461,102.036,253.013
R&B,New Jack Swing,0.654,0.555,D,-8.554,Minor,0.0569,0.107,0,0.358,0.644,161.613,192.093
R&B,New Jack Swing,0.469,0.594,G,-8.209,Major,0.0403,0.0663,0,0.0806,0.485,167.223,222.76
R&B,New Jack Swing,0.699,0.506,A,-7.395,Minor,0.0287,0.336,4.92e-6,0.168,0.356,113.172,246.16
R&B,New Jack Swing,0.396,0.403,A,-8.824,Major,0.0468,0.478,0,0.141,0.239,105.65,343.827
R&B,New Jack Swing,0.728,0.435,D sharp/E flat,-9.12,Minor,0.0786,0.0479,1.27e-5,0.314,0.738,94.41,243.36
R&B,New Jack Swing,0.718,0.477,A,-9.278,Minor,0.027,0.105,0,0.0964,0.382,109.99,248.4
R&B,New Jack Swing,0.828,0.641,A sharp/B flat,-7.675,Minor,0.22,0.101,0,0.068,0.842,95.244,242.36
R&B,New Jack Swing,0.727,0.528,C sharp/D flat,-8.771,Major,0.0585,0.077,0,0.344,0.383,96.934,304.373
R&B,New Jack Swing,0.765,0.831,G,-6.522,Major,0.0565,0.0894,0,0.393,0.809,100.026,293.106
R&B,New Jack Swing,0.767,0.839,G sharp/A flat,-5.519,Major,0.0613,0.0318,9.31e-6,0.111,0.461,98.055,281.613
R&B,New Jack Swing,0.618,0.688,F,-5.867,Minor,0.0477,0.409,6.32e-6,0.3,0.561,78.311,291.88
R&B,New Jack Swing,0.496,0.298,A,-10.175,Minor,0.0405,0.306,1.72e-6,0.0875,0.705,203.824,235.707
R&B,New Jack Swing,0.68,0.636,D sharp/E flat,-7.853,Minor,0.0366,0.187,1.36e-5,0.052,0.787,151.296,348
R&B,New Jack Swing,0.762,0.403,B,-10.423,Minor,0.158,0.0396,0.0113,0.256,0.346,80.476,226.133
R&B,New Jack Swing,0.657,0.253,B,-10.665,Major,0.0855,0.433,0.514,0.116,0.186,83.213,393.733
R&B,New Jack Swing,0.643,0.413,G sharp/A flat,-11.929,Minor,0.0564,0.129,0.00105,0.095,0.339,130.026,386.627
R&B,New Jack Swing,0.605,0.612,F,-6.716,Major,0.0386,0.356,0,0.0851,0.439,129.834,244.56
R&B,New Jack Swing,0.776,0.492,G,-6.514,Major,0.253,0.121,7.9e-5,0.172,0.312,96.071,229.133
R&B,New Jack Swing,0.765,0.437,E,-10.122,Minor,0.0723,0.0267,1.28e-6,0.167,0.499,92.414,290.293
R&B,New Jack Swing,0.798,0.616,B,-8.788,Minor,0.151,0.00941,5.09e-6,0.0637,0.96,78.884,235.4
R&B,New Jack Swing,0.733,0.395,F sharp/G flat,-11.959,Minor,0.0366,0.279,2.37e-6,0.468,0.661,96.085,276.067
R&B,New Jack Swing,0.83,0.414,A,-11.136,Minor,0.197,0.243,0,0.627,0.556,99.234,365.8
R&B,New Jack Swing,0.773,0.627,A sharp/B flat,-8.473,Minor,0.134,0.395,0.00236,0.305,0.885,77.038,259.307
R&B,New Jack Swing,0.545,0.647,G sharp/A flat,-8.079,Minor,0.284,0.0068,9.04e-4,0.503,0.957,142.026,324.8
R&B,New Jack Swing,0.843,0.371,G sharp/A flat,-6.932,Minor,0.164,0.188,1.5e-4,0.0956,0.363,126.043,334.267
R&B,New Jack Swing,0.833,0.675,G sharp/A flat,-7.17,Minor,0.03,0.177,4.12e-6,0.0955,0.968,129.987,254.773
R&B,New Jack Swing,0.806,0.552,C sharp/D flat,-6.411,Major,0.112,0.0269,6.84e-4,0.1,0.8,94.04,308.907
R&B,New Jack Swing,0.549,0.446,C,-7.807,Major,0.258,0.536,0,0.0442,0.511,122.431,300
R&B,New Jack Swing,0.794,0.783,G,-6.4,Major,0.0804,0.0157,2.75e-5,0.109,0.784,117.112,212.467
R&B,New Jack Swing,0.927,0.832,A sharp/B flat,-7.665,Minor,0.0604,0.0139,2.6e-6,0.0394,0.958,115.384,307.773
R&B,New Jack Swing,0.708,0.681,C sharp/D flat,-11.226,Major,0.0422,0.0152,3.43e-5,0.0373,0.814,111.574,247.84
R&B,New Jack Swing,0.659,0.899,D,-6.207,Major,0.0423,0.0035,0,0.0629,0.562,101.802,294.413
R&B,New Jack Swing,0.754,0.857,D,-9.699,Major,0.0605,0.0143,2.14e-5,0.278,0.785,114.144,235.227
R&B,New Jack Swing,0.777,0.834,C sharp/D flat,-10.851,Major,0.0574,0.0209,0.0976,0.0446,0.967,120.332,272.493
R&B,New Jack Swing,0.787,0.63,C,-12.295,Major,0.0609,0.0274,6.69e-6,0.161,0.882,125.347,267.293
R&B,New Jack Swing,0.723,0.91,F,-10.79,Minor,0.103,0.16,9.93e-5,0.347,0.581,109.871,230.693
R&B,New Jack Swing,0.706,0.8,F,-10.496,Minor,0.0468,0.144,0.00137,0.0998,0.931,103.074,341.96
R&B,New Jack Swing,0.578,0.827,C sharp/D flat,-7.032,Major,0.103,0.0101,6.19e-5,0.155,0.881,205.948,266.6
R&B,New Jack Swing,0.788,0.793,A sharp/B flat,-7.891,Minor,0.0687,0.188,0,0.345,0.544,114.416,300.907
R&B,New Jack Swing,0.943,0.708,A sharp/B flat,-4.686,Major,0.116,0.025,2.33e-5,0.0846,0.581,112.959,417.733
R&B,New Jack Swing,0.788,0.522,C,-13.029,Minor,0.0578,0.0126,1.35e-6,0.0671,0.923,111.578,249.96
R&B,New Jack Swing,0.756,0.57,A sharp/B flat,-13.267,Minor,0.0973,0.0532,0.0227,0.0559,0.767,97.92,337
R&B,New Jack Swing,0.834,0.53,D,-14.264,Minor,0.0424,0.023,3.79e-6,0.172,0.641,107.075,257.133
R&B,New Jack Swing,0.674,0.922,C sharp/D flat,-6.293,Major,0.0628,0.0281,0.00207,0.0342,0.748,115.915,258.773
R&B,New Jack Swing,0.733,0.808,C,-7.592,Major,0.0654,0.109,3.28e-4,0.0214,0.942,112.312,328.307
R&B,New Jack Swing,0.751,0.601,C sharp/D flat,-8.206,Major,0.044,0.00823,0.00329,0.0651,0.772,104.414,316.467
R&B,New Jack Swing,0.722,0.836,F,-11.293,Major,0.083,0.151,1.78e-4,0.393,0.807,107.189,263.4
R&B,New Jack Swing,0.723,0.695,B,-8.974,Minor,0.053900000000000003,0.014,0.028,0.0258,0.778,100.512,263.907
R&B,New Jack Swing,0.719,0.432,A sharp/B flat,-16.887,Minor,0.0825,0.0214,1.88e-6,0.0892,0.768,100.967,280.84
R&B,New Jack Swing,0.685,0.874,C sharp/D flat,-6.508,Minor,0.0419,0.165,0,0.0189,0.903,109.861,246.707
R&B,New Jack Swing,0.518,0.807,C sharp/D flat,-6.68,Major,0.057,0.00768,0,0.271,0.781,199.979,275.16
R&B,New Jack Swing,0.588,0.856,F,-12.418,Minor,0.0378,0.0915,2.62e-5,0.365,0.781,97.968,309.84
R&B,New Jack Swing,0.762,0.646,A sharp/B flat,-8.69,Minor,0.092,0.0105,2.14e-6,0.0406,0.819,95.992,330.08
R&B,New Jack Swing,0.775,0.719,C sharp/D flat,-12.189,Major,0.0567,1.32e-4,3.14e-5,0.2,0.712,102.392,408.307
R&B,New Jack Swing,0.518,0.9,A,-3.748,Major,0.0933,0.172,0.0315,0.0713,0.872,115.029,254.933
R&B,New Jack Swing,0.773,0.668,G sharp/A flat,-11.171,Major,0.084,0.0204,0,0.0522,0.672,107.193,210.533
R&B,New Jack Swing,0.693,0.733,A,-11.365,Minor,0.0467,0.0571,1.05e-6,0.205,0.899,100.191,267.067
R&B,New Jack Swing,0.651,0.753,G,-9.143,Major,0.0456,0.216,1.19e-4,0.105,0.915,87.052,245.133
R&B,New Jack Swing,0.72,0.804,C,-10.211,Minor,0.119,0.012,4.63e-6,0.143,0.757,93.92,259.76
R&B,New Jack Swing,0.733,0.785,C,-8.249,Minor,0.0371,0.043,0.00201,0.113,0.601,110.002,304.507
R&B,New Jack Swing,0.793,0.755,G,-7.215,Major,0.0757,0.00997,1.89e-6,0.426,0.621,111.817,306.338
R&B,New Jack Swing,0.726,0.802,B,-7.392,Minor,0.0708,0.0133,0,0.0924,0.624,107.056,270.28
R&B,New Jack Swing,0.737,0.628,C,-11.978,Major,0.0879,0.00501,0,0.0665,0.49,177.853,288.864
R&B,New Jack Swing,0.963,0.822,D,-6.642,Major,0.106,0.475,0,0.17,0.908,118.499,256.493
R&B,New Jack Swing,0.845,0.648,A,-10.685,Minor,0.113,0.0386,0,0.223,0.794,113.086,221.467
R&B,New Jack Swing,0.756,0.593,C sharp/D flat,-11.564,Major,0.0359,0.00315,8.99e-6,0.102,0.64,104.129,333.107
R&B,New Jack Swing,0.908,0.901,E,-5.093,Minor,0.216,0.147,1.75e-6,0.266,0.422,98.332,290.4
R&B,New Jack Swing,0.549,0.744,C,-11.395,Major,0.0758,0.0787,0.04,0.0892,0.823,202.461,248.867
R&B,New Jack Swing,0.71,0.811,B,-10.163,Minor,0.0329,0.187,0.00271,0.267,0.653,115.354,244.347
R&B,New Jack Swing,0.752,0.751,G sharp/A flat,-6.281,Minor,0.043,0.0642,0.00142,0.278,0.963,106.8,271.24
R&B,New Jack Swing,0.825,0.892,G sharp/A flat,-9.872,Minor,0.0907,0.00796,0,0.0381,0.799,107.993,298.027
R&B,New Jack Swing,0.704,0.707,C sharp/D flat,-6.537,Minor,0.0391,0.539,0.00106,0.318,0.761,93.145,294.787
R&B,New Jack Swing,0.698,0.533,D,-6.246,Major,0.0437,0.542,0,0.333,0.275,134.001,273.44
R&B,New Jack Swing,0.893,0.433,B,-5.88,Minor,0.396,0.33,0,0.395,0.675,86.01,256.667
R&B,New Jack Swing,0.796,0.515,G sharp/A flat,-8.083,Minor,0.0276,0.245,0.00196,0.0515,0.9,93.278,292.067
R&B,New Jack Swing,0.839,0.621,C sharp/D flat,-5.739,Major,0.132,0.00301,0.0314,0.105,0.855,98.015,281.507
R&B,New Jack Swing,0.611,0.654,A sharp/B flat,-4.823,Minor,0.139,0.372,0.00432,0.0926,0.609,105.922,248.933
R&B,New Jack Swing,0.684,0.687,C,-6.393,Major,0.0228,0.0631,1.29e-5,0.0601,0.752,91.201,286.72
R&B,New Jack Swing,0.547,0.59,G,-9.194,Minor,0.0373,0.171,0,0.0391,0.442,126.11,294.8
R&B,New Jack Swing,0.593,0.479,F sharp/G flat,-13.138,Minor,0.051,0.17,9.72e-6,0.0732,0.652,155.913,307.827
R&B,New Jack Swing,0.609,0.551,F sharp/G flat,-7.93,Major,0.0291,0.0233,0,0.234,0.512,127.956,256.04
R&B,New Jack Swing,0.79,0.591,G,-8.805,Major,0.0935,0.00335,0.00733,0.0338,0.725,107.197,293.053
R&B,New Jack Swing,0.532,0.53,D,-9.648,Major,0.0287,0.0514,0,0.136,0.295,157.815,297.76
R&B,New Jack Swing,0.763,0.84,G sharp/A flat,-3.704,Major,0.0929,0.0346,0,0.0601,0.748,92.477,287.547
R&B,New Jack Swing,0.856,0.904,G sharp/A flat,-4.804,Major,0.139,0.0253,3.16e-5,0.0537,0.855,99.247,246.533
R&B,New Jack Swing,0.749,0.679,F,-5.889,Minor,0.238,0.0177,9.33e-6,0.406,0.672,85.04,293.667
R&B,New Jack Swing,0.897,0.606,C sharp/D flat,-7.605,Major,0.178,0.0171,1.93e-5,0.0756,0.588,92.709,239.227
R&B,New Jack Swing,0.775,0.535,F sharp/G flat,-7.125,Major,0.113,0.349,0,0.14,0.315,84.122,280
R&B,New Jack Swing,0.634,0.734,G sharp/A flat,-7.014,Minor,0.414,0.156,0,0.45,0.58,86.066,262.507
R&B,New Jack Swing,0.846,0.42,A sharp/B flat,-13.927,Minor,0.117,0.152,1.76e-5,0.251,0.633,96.194,259
R&B,New Jack Swing,0.865,0.705,A sharp/B flat,-5.717,Minor,0.321,0.0594,0,0.0654,0.508,82.01,320.333
R&B,New Jack Swing,0.809,0.808,F sharp/G flat,-2.877,Minor,0.157,0.0808,0,0.347,0.763,91.952,289.373
R&B,New Jack Swing,0.761,0.835,G,-3.076,Major,0.0425,0.031,1.44e-6,0.387,0.766,91.524,284.907
R&B,New Jack Swing,0.663,0.777,B,-4.954,Minor,0.109,0.277,0,0.0466,0.758,92.681,270.507
R&B,New Jack Swing,0.547,0.795,B,-5.825,Minor,0.444,0.253,0,0.0775,0.566,93.221,258.213
R&B,New Jack Swing,0.762,0.711,C sharp/D flat,-4.219,Minor,0.17,0.037,0,0.122,0.471,99.066,269.133
R&B,New Jack Swing,0.765,0.68,C sharp/D flat,-5.593,Major,0.176,0.142,0,0.6,0.772,93.059,290.373
R&B,New Jack Swing,0.769,0.646,C sharp/D flat,-6.656,Major,0.199,0.0566,0,0.406,0.432,90.079,278.693
R&B,New Jack Swing,0.519,0.606,D,-7.703,Major,0.233,0.0165,0,0.115,0.391,88.91,242.84
R&B,New Jack Swing,0.873,0.765,C sharp/D flat,-4.088,Major,0.321,0.0575,0,0.0498,0.638,106.024,256.96
R&B,New Jack Swing,0.482,0.647,C sharp/D flat,-6.582,Minor,0.316,0.338,0,0.0976,0.587,87.429,331.133
R&B,New Jack Swing,0.685,0.652,B,-5.623,Minor,0.151,0.419,0,0.0838,0.625,83.515,252.893
R&B,New Jack Swing,0.573,0.85,C sharp/D flat,-4.852,Minor,0.33,0.0317,0,0.0521,0.692,185.81,282.867
R&B,New Jack Swing,0.818,0.883,C,-4.547,Major,0.0695,0.0202,7.67e-4,0.243,0.405,93.67,250.173
R&B,New Jack Swing,0.412,0.876,F,-6.008,Minor,0.47,0.102,0,0.297,0.703,130.159,273.133
R&B,New Jack Swing,0.687,0.404,A,-9.481,Minor,0.0812,0.377,0,0.0813,0.448,75.009,277.84
R&B,New Jack Swing,0.822,0.905,F,-4.032,Minor,0.241,0.123,0,0.0496,0.674,128.014,209.533
R&B,New Jack Swing,0.555,0.532,F sharp/G flat,-8.637,Minor,0.0295,0.139,0.0914,0.308,0.434,168.123,251.96
R&B,New Jack Swing,0.622,0.463,A,-9.596,Minor,0.0311,0.735,0.0183,0.0911,0.576,78.071,289.893
R&B,New Jack Swing,0.375,0.504,F sharp/G flat,-8.941,Minor,0.0424,0.0551,5.11e-5,0.225,0.19,127.705,298.24
R&B,New Jack Swing,0.574,0.46,C,-9.689,Major,0.18,0.764,7.36e-6,0.372,0.466,167.857,195.013
R&B,New Jack Swing,0.744,0.502,B,-5.313,Minor,0.0468,0.0298,2.23e-5,0.111,0.389,121.911,270.253
R&B,New Jack Swing,0.783,0.58,F sharp/G flat,-7.398,Minor,0.298,0.0817,0,0.0831,0.762,93.026,284.36
R&B,New Jack Swing,0.852,0.658,A,-7.104,Minor,0.172,0.161,0.0131,0.0999,0.839,137.986,265.667
R&B,New Jack Swing,0.706,0.522,A,-7.385,Minor,0.0352,0.546,0,0.276,0.684,130.034,256.56
R&B,New Jack Swing,0.628,0.62,B,-7.706,Major,0.0756,0.0739,3.15e-4,0.105,0.715,86.981,229.04
R&B,New Jack Swing,0.749,0.616,E,-7.026,Minor,0.0341,0.172,0,0.0512,0.591,120.001,277.853
R&B,New Jack Swing,0.572,0.757,A sharp/B flat,-7.8,Minor,0.137,0.286,1.77e-6,0.1,0.499,175.241,228.867
R&B,New Jack Swing,0.704,0.514,F sharp/G flat,-7.475,Minor,0.155,0.0888,3.11e-6,0.223,0.578,82.013,230.867
R&B,New Jack Swing,0.521,0.548,C sharp/D flat,-7.425,Minor,0.072,0.273,0,0.0438,0.756,172.544,284.76
R&B,New Jack Swing,0.662,0.536,C,-7.715,Major,0.0662,0.516,0,0.0937,0.305,111.86,389.88
R&B,New Jack Swing,0.756,0.91,E,-9.431,Minor,0.069,0.0299,3.59e-5,0.0273,0.598,107.755,239.907
R&B,New Jack Swing,0.595,0.552,E,-10.574,Minor,0.0375,0.0254,0,0.13,0.647,171.952,308.933
R&B,New Jack Swing,0.783,0.885,F sharp/G flat,-7.747,Minor,0.0648,0.00531,0.752,0.0435,0.941,92.042,265.667
R&B,New Jack Swing,0.697,0.681,E,-5.084,Minor,0.219,0.0598,0,0.301,0.82,77.847,258.987
R&B,New Jack Swing,0.813,0.544,E,-9.816,Major,0.232,0.224,0,0.134,0.699,146.073,324.173
R&B,New Jack Swing,0.452,0.574,F sharp/G flat,-8.336,Major,0.31,0.246,0,0.189,0.58,92.791,207.187
R&B,New Jack Swing,0.66,0.548,F sharp/G flat,-7.127,Major,0.215,0.364,0,0.108,0.436,86.947,222
R&B,New Jack Swing,0.693,0.516,G sharp/A flat,-6.446,Major,0.0413,0.297,1.27e-4,0.0604,0.494,94.02,220.853
R&B,New Jack Swing,0.637,0.521,E,-6.959,Major,0.109,0.155,0,0.0945,0.562,83.896,261.427
R&B,New Jack Swing,0.81,0.538,C,-5.784,Minor,0.0356,0.528,0,0.0951,0.828,109.97,266.84
R&B,New Jack Swing,0.747,0.696,C,-14.737,Minor,0.0631,0.0409,0,0.181,0.674,119.954,258.2
R&B,New Jack Swing,0.713,0.604,G,-13.145,Major,0.0366,0.0611,0.0162,0.321,0.812,107.48,292.227
R&B,New Jack Swing,0.724,0.506,B,-13.663,Minor,0.386,0.0588,7.68e-4,0.0365,0.463,202.651,213.733
R&B,New Jack Swing,0.841,0.577,A sharp/B flat,-7.525,Minor,0.41,0.101,0,0.0659,0.64,89.389,234
R&B,New Jack Swing,0.779,0.46,E,-17.053,Minor,0.101,0.039,0.0304,0.0292,0.476,105.419,303.4
R&B,New Jack Swing,0.781,0.293,B,-15.968,Minor,0.32,0.0151,5.36e-5,0.142,0.532,90.212,271.467
R&B,New Jack Swing,0.799,0.621,G,-12.762,Major,0.0681,0.137,3.1e-6,0.0913,0.663,114.12,232.293
R&B,New Jack Swing,0.634,0.538,G sharp/A flat,-10.29,Major,0.0434,0.00196,2.06e-4,0.386,0.428,78.113,371.4
R&B,New Jack Swing,0.549,0.853,G,-4.293,Major,0.188,0.0285,2.96e-4,0.618,0.346,94.695,211.493
R&B,New Jack Swing,0.692,0.833,G,-3.974,Major,0.0492,1.36e-4,1.98e-5,0.515,0.692,96.814,246.32
R&B,New Jack Swing,0.87,0.653,C,-4.353,Major,0.326,0.151,0,0.303,0.755,94.84,223
R&B,New Jack Swing,0.905,0.693,B,-6.418,Minor,0.131,0.234,0,0.0845,0.963,101.019,298.307
R&B,New Jack Swing,0.939,0.634,E,-4.6,Minor,0.195,0.409,0.11,0.233,0.717,106.008,280.667
R&B,New Jack Swing,0.866,0.63,A,-4.795,Minor,0.172,0.0199,0,0.036,0.75,82.044,257.64
R&B,New Jack Swing,0.861,0.479,G,-8.433,Major,0.0515,0.0452,0,0.351,0.278,99.969,178.84
R&B,New Jack Swing,0.581,0.505,E,-5.434,Major,0.0309,0.231,0,0.141,0.131,135.594,253.6
R&B,New Jack Swing,0.589,0.797,C sharp/D flat,-9.139,Major,0.053,0.0602,0,0.171,0.932,188.014,269.027
R&B,New Jack Swing,0.617,0.578,F sharp/G flat,-10.632,Major,0.0255,0.173,0,0.129,0.518,90.502,260.133
R&B,New Jack Swing,0.795,0.817,C sharp/D flat,-6.775,Major,0.0547,0.00414,0,0.451,0.747,113.15,212.454
R&B,New Jack Swing,0.821,0.527,E,-9.574,Minor,0.0314,0.14,0,0.0848,0.902,109.123,242.6
R&B,New Jack Swing,0.479,0.549,B,-10.551,Minor,0.373,0.57,0.0239,0.127,0.576,180.985,252.187
R&B,New Jack Swing,0.787,0.72,G,-7.569,Major,0.251,0.222,0,0.633,0.538,121.003,253.467
R&B,New Jack Swing,0.826,0.566,A sharp/B flat,-10.747,Minor,0.31,0.197,0,0.356,0.653,99.13,216.133
R&B,New Jack Swing,0.817,0.552,G sharp/A flat,-10.8,Minor,0.386,0.032,7.17e-6,0.826,0.808,102.011,291.067
R&B,New Jack Swing,0.722,0.639,D,-6.959,Major,0.373,9.17e-4,2.79e-5,0.352,0.324,90.972,338.187
R&B,New Jack Swing,0.903,0.519,G,-10.109,Major,0.307,0.0286,9.07e-4,0.328,0.596,101.561,350.56
R&B,New Jack Swing,0.811,0.526,A sharp/B flat,-8.669,Minor,0.0754,0.26,3.52e-5,0.0748,0.858,99.001,275.08
R&B,New Jack Swing,0.887,0.416,C sharp/D flat,-7.346,Major,0.0518,0.0295,1.06e-5,0.066,0.761,94.013,239.733
R&B,New Jack Swing,0.758,0.63,F,-7.581,Minor,0.0537,0.0357,0,0.115,0.936,164.086,220.107
R&B,New Jack Swing,0.535,0.505,D,-8.926,Minor,0.245,0.0393,0,0.0923,0.495,99.935,320.267
R&B,New Jack Swing,0.857,0.867,F sharp/G flat,-4.952,Minor,0.0635,0.0271,0,0.128,0.918,104.382,253.133
R&B,New Jack Swing,0.655,0.777,F,-6.093,Minor,0.0646,0.171,0,0.906,0.636,121.716,310.867
R&B,New Jack Swing,0.845,0.652,F sharp/G flat,-7.504,Minor,0.216,0.00432,0.00723,0.489,0.65,111.904,262.467
R&B,New Jack Swing,0.746,0.43,F sharp/G flat,-9.001,Major,0.0311,0.0199,0.00121,0.0445,0.528,129.847,273.133
R&B,New Jack Swing,0.837,0.407,C,-4.825,Major,0.307,0.179,5.93e-6,0.0849,0.238,96.23,170.475
R&B,New Jack Swing,0.809,0.446,G sharp/A flat,-8.946,Minor,0.0929,0.169,0.00764,0.0613,0.776,84.905,246.76
R&B,New Jack Swing,0.712,0.511,A,-8.753,Minor,0.0297,0.397,0,0.483,0.412,117.896,251.76
R&B,New Jack Swing,0.862,0.479,G,-9.199,Major,0.0646,0.0522,0.00126,0.589,0.925,109.878,301.52
R&B,New Jack Swing,0.497,0.404,G,-7.186,Minor,0.0576,0.198,3.07e-6,0.53,0.309,104.739,309.15
R&B,New Jack Swing,0.649,0.445,F sharp/G flat,-7.13,Major,0.029,0.134,7.42e-6,0.116,0.335,123.767,281.867
R&B,New Jack Swing,0.623,0.722,F sharp/G flat,-8.492,Minor,0.0501,0.0211,5.34e-4,0.171,0.726,166.046,312.227
