"Genre","SubGenre","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Duration"
"R&B","Neo Soul",0.684,0.764,"Fsharp/Gflat",-5.342,"Minor",0.0254,0.0129,0.000171,0.141,0.944,107.806,233.413
"Pop","Indie Poptimism",0.708,0.737,"B",-6.665,"Minor",0.0943,0.0299,0.0804,0.101,0.476,132.612,191.8
"Rock","Classic Rock",0.435,0.444,"G",-12.816,"Minor",0.0336,0.159,0.000705,0.457,0.734,103.818,328.36
"Rock","Album Rock",0.557,0.979,"A",-4.69,"Minor",0.113,8e-04,0.06,0.0283,0.229,136.011,236.293
"Rock","Classic Rock",0.483,0.786,"G",-5.735,"Major",0.0319,0.00316,8.86e-05,0.446,0.793,126.748,323
"Rock","Hard Rock",0.633,0.777,"A",-4.995,"Major",0.0528,0.00941,0.000302,0.167,0.299,130.027,171.81
"Rock","Album Rock",0.298,0.612,"Dsharp/Eflat",-9.002,"Minor",0.0379,0.0194,9.67e-05,0.0906,0.343,156.727,262.2
"Pop","Indie Poptimism",0.849,0.49,"B",-9.558,"Major",0.0445,0.0256,0.00059,0.738,0.503,118.011,174.057
"EDM","Pop EDM",0.696,0.921,"C",-3.755,"Major",0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294.573
"EDM","Pop EDM",0.714,0.899,"D",-5.379,"Major",0.154,0.0279,0,0.251,0.934,129.96,216.923
"Latin","Reggaeton",0.858,0.741,"A",-7.204,"Minor",0.124,0.0196,2.04e-05,0.0974,0.823,93.001,170.854
"R&B","Hip-Pop",0.482,0.667,"Dsharp/Eflat",-4.446,"Major",0.0397,0.251,0,0.108,0.2,150.083,182.571
"R&B","Neo Soul",0.582,0.818,"Dsharp/Eflat",-5.364,"Major",0.0549,0.133,1.9e-06,0.832,0.708,128.891,182.293
"Pop","Post-Teen Pop",0.35,0.866,"B",-4.859,"Minor",0.0607,0.0029,0.000325,0.0897,0.588,172.158,185.733
"Rock","Album Rock",0.366,0.398,"F",-11.527,"Major",0.0367,0.873,2.9e-06,0.13,0.181,117.705,78.667
"R&B","Neo Soul",0.809,0.446,"Gsharp/Aflat",-8.946,"Minor",0.0929,0.169,0.00764,0.0613,0.776,84.905,246.76
"Rock","Hard Rock",0.459,0.99,"B",-3.008,"Minor",0.0539,0.00141,5.49e-06,0.0795,0.299,95.034,188.349
"Pop","Indie Poptimism",0.575,0.33,"G",-6.557,"Major",0.031,0.416,0,0.0872,0.277,95.801,217.213
"Rock","Classic Rock",0.529,0.932,"G",-7.501,"Major",0.0488,0.00251,0.00109,0.136,0.571,138.158,201.693
"Rap","Southern Hip-Hop",0.545,0.757,"C",-5.228,"Major",0.0396,0.408,0.045,0.16,0.714,152.217,436
"Pop","Dance Pop",0.651,0.711,"Dsharp/Eflat",-5.062,"Minor",0.0378,0.111,6.13e-05,0.0488,0.425,125.089,191.954
"R&B","Neo Soul",0.85,0.52,"F",-12.658,"Minor",0.195,0.0592,0.00306,0.077,0.606,75.992,306.213
"Rock","Permanent Wave",0.446,0.239,"C",-13.945,"Major",0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336.453
"Pop","Electropop",0.62,0.678,"G",-7.553,"Major",0.0364,0.063,0.854,0.233,0.719,159.172,142.225
"Latin","Latin Hip-Hop",0.8,0.841,"F",-2.817,"Minor",0.0524,0.0273,0,0.291,0.798,94.023,170.133
"Latin","Latin Pop",0.333,0.456,"Asharp/Bflat",-8.96,"Major",0.0293,0.725,0,0.0921,0.331,169.954,209.529
"R&B","Urban Contemporary",0.568,0.732,"B",-4.896,"Minor",0.103,0.179,4.92e-06,0.401,0.626,186.048,258.667
"Latin","Latin Pop",0.643,0.844,"C",-7.043,"Major",0.034,0.0247,0.0545,0.171,0.934,128.034,236.956
"Rap","Southern Hip-Hop",0.698,0.391,"B",-9.98,"Minor",0.283,0.174,0,0.49,0.372,133.945,192.102
"R&B","Hip-Pop",0.326,0.685,"Asharp/Bflat",-5.576,"Major",0.179,0.503,0,0.427,0.409,86.882,312
"Pop","Electropop",0.326,0.0879,"Fsharp/Gflat",-25.361,"Minor",0.0417,0.938,0.572,0.0935,0.0467,120.554,95.013
"Latin","Latin Hip-Hop",0.523,0.78,"Gsharp/Aflat",-3.378,"Major",0.0748,0.0376,0,0.0751,0.187,128.003,271.427
"Rap","Trap",0.544,0.572,"F",-6.272,"Minor",0.147,0.41,0,0.115,0.36,179.88,253.333
"R&B","New Jack Swing",0.773,0.714,"C",-3.983,"Major",0.128,0.0854,2.31e-05,0.367,0.867,96.489,254.227
"EDM","Electro House",0.486,0.896,"B",-6.189,"Minor",0.0346,0.0015,0.0443,0.217,0.195,123.967,161.883
"EDM","Big Room",0.652,0.822,"Dsharp/Eflat",-4.579,"Minor",0.0415,0.00185,0.103,0.0635,0.101,127.996,273.833
"Pop","Dance Pop",0.697,0.874,"C",-5.979,"Major",0.0356,0.0469,0.0177,0.0817,0.576,121.225,238.747
"Rap","Southern Hip-Hop",0.835,0.747,"E",-6.139,"Minor",0.323,0.0478,0,0.366,0.628,86.978,218.787
"R&B","New Jack Swing",0.522,0.676,"F",-3.571,"Minor",0.16,0.274,0,0.134,0.746,67.427,271.333
"Latin","Latin Hip-Hop",0.67,0.8,"E",-5.933,"Minor",0.297,0.151,3.47e-06,0.613,0.268,95.693,291.667
"Latin","Tropical",0.662,0.785,"Fsharp/Gflat",-5.466,"Minor",0.119,0.288,0,0.166,0.834,83.477,213.063
"R&B","New Jack Swing",0.707,0.644,"Gsharp/Aflat",-7.017,"Major",0.0287,0.174,0,0.069,0.576,97.124,242
"EDM","Progessive Electro House",0.503,0.966,"G",-3.925,"Major",0.0591,0.03,0.827,0.09,0.0378,128.015,283.125
"Latin","Reggaeton",0.864,0.751,"Csharp/Dflat",-4.502,"Minor",0.14,0.0604,0,0.0817,0.867,112.008,197.107
"Rap","Gangster Rap",0.754,0.449,"G",-9.212,"Major",0.108,0.0329,7.84e-05,0.55,0.35,77.167,198.973
"Latin","Latin Hip-Hop",0.646,0.828,"G",-5.642,"Minor",0.0539,0.246,4.13e-05,0.494,0.429,126.004,234.286
"R&B","Urban Contemporary",0.739,0.917,"F",-4.459,"Major",0.0504,0.177,0.119,0.0834,0.749,110.163,325.267
"Rap","Trap",0.897,0.513,"Gsharp/Aflat",-9.653,"Major",0.389,0.521,0.000583,0.072,0.798,130.077,140.856
"EDM","Progessive Electro House",0.885,0.628,"F",-7.953,"Major",0.31,0.000651,0.00417,0.0505,0.562,128.039,327.888
"Latin","Latin Hip-Hop",0.886,0.752,"Csharp/Dflat",-3.819,"Minor",0.0949,0.191,2.76e-06,0.146,0.435,94.066,220.147
"Rock","Album Rock",0.273,0.821,"A",-6.262,"Major",0.0433,0.00153,0.0157,0.18,0.739,179.882,299.2
"Rock","Hard Rock",0.493,0.689,"C",-4.681,"Major",0.0324,0.0719,0,0.151,0.429,73.389,218.609
"Rap","Gangster Rap",0.717,0.238,"Asharp/Bflat",-13.799,"Minor",0.426,0.356,2.36e-06,0.0999,0.525,84.992,230.767
"Rock","Hard Rock",0.547,0.922,"Fsharp/Gflat",-5.845,"Major",0.0858,0.00619,1.13e-05,0.349,0.844,160.128,188.653
"Latin","Latin Hip-Hop",0.732,0.463,"B",-6.972,"Minor",0.0287,0.374,0,0.194,0.397,95.971,212.607
"R&B","New Jack Swing",0.831,0.915,"Asharp/Bflat",-7.501,"Minor",0.128,0.147,0.00571,0.196,0.881,102.979,216.373
"Pop","Indie Poptimism",0.55,0.763,"E",-3.72,"Minor",0.0363,0.016,0.00013,0.344,0.531,84.637,187.36
"Rap","Southern Hip-Hop",0.724,0.516,"Fsharp/Gflat",-8.646,"Major",0.177,0.185,0.000627,0.313,0.277,139.927,160.571
"R&B","New Jack Swing",0.637,0.844,"B",-10.714,"Major",0.0686,0.168,0,0.301,0.481,97.07,308.24
"EDM","Big Room",0.687,0.902,"B",-4.612,"Major",0.247,0.0157,0.00687,0.698,0.477,126.975,247.564
"Rock","Permanent Wave",0.505,0.427,"F",-13.217,"Minor",0.0278,0.0897,0.000561,0.0802,0.477,105.816,175.813
"EDM","Progessive Electro House",0.927,0.727,"Asharp/Bflat",-4.753,"Minor",0.144,0.0467,0.00624,0.312,0.621,127.032,328.133
"Latin","Latin Hip-Hop",0.704,0.425,"G",-11.724,"Major",0.0286,0.0185,0.000162,0.0837,0.323,101.58,198.733
"Latin","Reggaeton",0.635,0.713,"B",-6.909,"Major",0.0937,0.228,0,0.0506,0.749,179.864,204.701
"Rock","Hard Rock",0.469,0.916,"Asharp/Bflat",-4.163,"Minor",0.0547,5.43e-05,0,0.433,0.287,144.004,211.439
"Rap","Gangster Rap",0.769,0.675,"Fsharp/Gflat",-13.326,"Major",0.0724,0.000722,0.000149,0.0904,0.803,101.884,252.24
"Latin","Reggaeton",0.841,0.808,"Asharp/Bflat",-5.55,"Major",0.0749,0.0711,3.36e-06,0.0816,0.66,95,195.68
"Rock","Hard Rock",0.722,0.895,"B",-3.684,"Minor",0.118,0.101,1.27e-06,0.0695,0.963,143.383,188.667
"Latin","Reggaeton",0.77,0.664,"Gsharp/Aflat",-8.963,"Minor",0.168,0.183,0,0.323,0.886,75.012,204.931
"R&B","Neo Soul",0.646,0.843,"D",-7.246,"Major",0.114,0.329,1.97e-05,0.194,0.729,77.084,96.6
"Rock","Permanent Wave",0.521,0.673,"Gsharp/Aflat",-8.685,"Major",0.0284,0.00573,0,0.12,0.543,108.031,225.947
"EDM","Big Room",0.211,0.921,"C",-4.468,"Major",0.0729,4.51e-05,0,0.1,0.351,171.9,243.84
"Rock","Permanent Wave",0.478,0.923,"Asharp/Bflat",-7.547,"Major",0.0569,2.7e-05,0.719,0.325,0.165,133.134,213.8
"Latin","Latin Pop",0.785,0.917,"D",-4.646,"Major",0.236,0.283,0,0.118,0.875,102,217.267
"Latin","Latin Hip-Hop",0.8,0.765,"Fsharp/Gflat",-5.013,"Minor",0.0478,0.291,0.0416,0.0977,0.722,95.007,205.929
"Latin","Reggaeton",0.845,0.907,"Fsharp/Gflat",-3.678,"Minor",0.0578,0.144,9.85e-06,0.146,0.852,95.021,171.493
"Pop","Indie Poptimism",0.488,0.909,"Asharp/Bflat",-6.591,"Major",0.0929,0.0011,1.02e-05,0.456,0.643,129.774,244.4
"Rap","Trap",0.945,0.252,"Gsharp/Aflat",-11.641,"Major",0.258,0.0036,0,0.101,0.0791,130.031,294.245
"Pop","Post-Teen Pop",0.732,0.856,"B",-2.2,"Minor",0.0929,0.0828,0,0.323,0.771,145.034,177.67
"Latin","Latin Hip-Hop",0.81,0.756,"D",-6.07,"Major",0.0969,0.245,0,0.358,0.919,105.005,212.693
"EDM","Big Room",0.638,0.882,"F",-3.243,"Minor",0.0564,0.0371,0.00246,0.188,0.118,128.059,202.505
"Pop","Dance Pop",0.478,0.633,"C",-6.19,"Major",0.0345,0.123,0,0.41,0.287,89.909,240.333
"Rock","Classic Rock",0.538,0.841,"A",-7.547,"Major",0.0375,0.0424,0.00178,0.312,0.881,93.077,231.64
"Rock","Permanent Wave",0.693,0.876,"G",-4.646,"Major",0.226,0.0562,0,0.109,0.598,120.071,198.488
"Rap","Trap",0.79,0.63,"Fsharp/Gflat",-6.956,"Major",0.101,0.00678,0,0.121,0.556,144.983,165.517
"Rock","Album Rock",0.268,0.459,"Asharp/Bflat",-6.94,"Major",0.0346,0.378,0,0.118,0.175,64.177,179.2
"EDM","Electro House",0.751,0.969,"A",-3.149,"Major",0.0771,0.000413,0.759,0.265,0.214,125.984,160.164
"Rap","Trap",0.494,0.777,"Asharp/Bflat",-6.716,"Minor",0.0546,0.00153,5.35e-05,0.123,0.26,92.027,210.612
"Pop","Indie Poptimism",0.733,0.861,"Fsharp/Gflat",-5.445,"Major",0.13,0.00582,5e-05,0.0583,0.633,120.015,228.879
"Latin","Tropical",0.711,0.714,"G",-4.714,"Minor",0.0374,0.183,0.0287,0.122,0.389,104.912,188.849
"Latin","Latin Hip-Hop",0.603,0.901,"D",-4.365,"Major",0.0536,0.0313,0,0.857,0.2,175.926,236.827
"Latin","Tropical",0.705,0.674,"B",-8.432,"Minor",0.04,0.0184,0.0149,0.138,0.103,105,343.8
"EDM","Pop EDM",0.71,0.864,"Fsharp/Gflat",-4.924,"Minor",0.0757,0.00166,0.0365,0.036,0.114,127.986,352.76
"EDM","Big Room",0.501,0.519,"E",-5.88,"Minor",0.0409,0.109,0,0.454,0.168,133.99,195.707
"Rap","Southern Hip-Hop",0.656,0.886,"Asharp/Bflat",-12.787,"Minor",0.0557,0.0219,0.00042,0.0656,0.747,97.12,314.36
"Latin","Latin Hip-Hop",0.889,0.496,"E",-6.365,"Minor",0.0905,0.259,0,0.252,0.544,86.003,180.522
"R&B","Hip-Pop",0.628,0.698,"Fsharp/Gflat",-5.608,"Minor",0.105,0.0472,0.00143,0.0907,0.732,89.976,211.667
"Pop","Dance Pop",0.688,0.693,"G",-5.287,"Minor",0.0476,0.0865,0,0.272,0.473,114.051,174.051
"EDM","Progessive Electro House",0.711,0.941,"Dsharp/Eflat",-1.556,"Minor",0.318,0.0463,0.0215,0.0982,0.489,150.067,189.786
"R&B","Hip-Pop",0.767,0.288,"F",-10.806,"Major",0.0354,0.811,1.16e-06,0.126,0.392,133.886,222.853
"Latin","Latin Pop",0.862,0.52,"Fsharp/Gflat",-8.166,"Minor",0.0654,0.371,0.00323,0.0934,0.633,95.029,174.384
"Pop","Dance Pop",0.696,0.907,"C",-4.157,"Minor",0.073,0.0191,1.23e-05,0.124,0.466,125.932,186.667
"EDM","Pop EDM",0.685,0.951,"Dsharp/Eflat",-4.889,"Minor",0.045,0.0184,0.0531,0.065,0.582,124.978,194.916
"Latin","Latin Pop",0.775,0.904,"Csharp/Dflat",-4.08,"Minor",0.0437,0.0271,0.000303,0.06,0.84,130.009,219.893
"Pop","Electropop",0.662,0.71,"Csharp/Dflat",-4.945,"Minor",0.0364,0.0603,0,0.119,0.465,121.979,257.267
"Latin","Latin Hip-Hop",0.631,0.572,"Fsharp/Gflat",-12.756,"Major",0.0562,0.000887,0.031,0.0878,0.902,122.563,490.84
"EDM","Progessive Electro House",0.649,0.82,"E",-3.812,"Major",0.0558,0.121,0,0.0771,0.349,128.096,186.094
"Rock","Classic Rock",0.512,0.262,"C",-16.875,"Major",0.0276,0.313,5.51e-06,0.456,0.357,108.381,243
"Latin","Latin Pop",0.789,0.427,"F",-9.918,"Minor",0.308,0.0649,3.62e-05,0.171,0.605,97.032,215.227
"Pop","Electropop",0.635,0.627,"A",-10.125,"Major",0.0275,0.0171,0.518,0.0722,0.283,125.352,397.027
"EDM","Electro House",0.689,0.924,"C",-4.242,"Major",0.26,0.0121,5.95e-05,0.605,0.686,129.987,240
"Rock","Classic Rock",0.761,0.788,"E",-11.672,"Major",0.0596,0.44,0.00531,0.341,0.768,138.902,197.133
"R&B","New Jack Swing",0.667,0.362,"F",-10.021,"Minor",0.168,0.311,0,0.353,0.598,78.013,256.92
"Rock","Permanent Wave",0.624,0.673,"E",-4.017,"Minor",0.0268,0.000569,1.54e-06,0.104,0.458,121.986,189.613
"Latin","Latin Pop",0.821,0.858,"Gsharp/Aflat",-6.04,"Major",0.0453,0.515,0,0.245,0.967,97.297,232.893
"Rap","Gangster Rap",0.665,0.475,"Asharp/Bflat",-6.58,"Minor",0.224,0.0756,0,0.176,0.785,171.255,236.093
"EDM","Pop EDM",0.874,0.496,"F",-5.579,"Minor",0.154,0.0498,0,0.294,0.129,145.977,170.962
"Latin","Latin Hip-Hop",0.671,0.714,"D",-5.646,"Major",0.0404,0.464,0,0.373,0.76,88.479,188.008
"Pop","Dance Pop",0.503,0.741,"E",-5.128,"Major",0.047,0.579,1.49e-06,0.0712,0.458,88.335,207.03
"Latin","Latin Hip-Hop",0.618,0.743,"Fsharp/Gflat",-2.576,"Minor",0.141,0.657,5.95e-06,0.143,0.589,180.021,273.198
"Pop","Dance Pop",0.76,0.722,"Fsharp/Gflat",-4.429,"Minor",0.0908,0.00785,0.000326,0.116,0.687,120.055,181.976
"R&B","Hip-Pop",0.797,0.453,"F",-10.412,"Major",0.0473,0.381,0,0.156,0.475,146.045,167.733
"EDM","Progessive Electro House",0.565,0.892,"Dsharp/Eflat",-5.221,"Minor",0.0672,0.144,0.801,0.0385,0.0764,139.957,267.04
"Pop","Post-Teen Pop",0.64,0.663,"C",-7.516,"Major",0.0374,0.201,0.00806,0.152,0.663,132.77,140.773
"Rock","Album Rock",0.463,0.671,"Dsharp/Eflat",-6.438,"Major",0.0683,0.0626,0,0.0947,0.633,84.28,180.813
"Rock","Classic Rock",0.862,0.499,"Asharp/Bflat",-10.285,"Major",0.0359,0.176,7.64e-06,0.0618,0.78,105.203,211.533
"Latin","Latin Hip-Hop",0.659,0.65,"Asharp/Bflat",-12.115,"Minor",0.05,0.0139,0.0028,0.0625,0.672,104.407,230.267
"R&B","Neo Soul",0.486,0.797,"A",-7.632,"Minor",0.231,0.06,0,0.331,0.745,87.445,339.867
"R&B","Hip-Pop",0.532,0.455,"D",-8.366,"Major",0.156,0.452,0,0.237,0.204,148.182,160.187
"Rap","Hip-Hop",0.581,0.739,"C",-4.953,"Major",0.369,0.117,0,0.0534,0.361,200.081,243.298
"EDM","Pop EDM",0.83,0.791,"F",-6.841,"Major",0.362,0.136,0,0.116,0.964,105.264,109.367
"Rap","Gangster Rap",0.58,0.517,"Asharp/Bflat",-11.946,"Minor",0.502,0.103,0,0.113,0.343,177.699,178.027
"Rock","Classic Rock",0.451,0.918,"E",-3.414,"Major",0.0329,0.00178,0.00156,0.688,0.695,106.033,229.04
"Pop","Dance Pop",0.691,0.924,"C",-3.839,"Major",0.0577,0.00828,3.8e-06,0.402,0.34,125.983,158.095
"Rock","Album Rock",0.267,0.722,"D",-7.344,"Major",0.102,0.00596,0.893,0.35,0.347,184.093,402.56
"EDM","Electro House",0.639,0.591,"G",-3.905,"Minor",0.0344,0.128,6.69e-06,0.159,0.305,128.002,225
"Latin","Tropical",0.713,0.695,"Csharp/Dflat",-7.886,"Minor",0.032,0.0181,2.05e-06,0.0703,0.593,122.152,159.48
"EDM","Pop EDM",0.643,0.646,"F",-7.155,"Major",0.0655,0.138,1.34e-05,0.132,0.531,88.866,192.135
"Rap","Gangster Rap",0.669,0.8,"Dsharp/Eflat",-5.609,"Major",0.117,0.358,0,0.241,0.179,105.052,170.31
"EDM","Progessive Electro House",0.604,0.699,"B",-5.805,"Major",0.0624,0.0208,0,0.341,0.367,128.056,186.562
"Latin","Tropical",0.645,0.786,"E",-4.248,"Minor",0.0566,0.396,0,0.111,0.738,91.459,306.453
"Rock","Classic Rock",0.582,0.492,"Dsharp/Eflat",-7.448,"Major",0.0248,0.582,1.48e-06,0.137,0.429,76.255,324.693
"Rock","Classic Rock",0.625,0.665,"E",-11.681,"Minor",0.0375,0.0786,1.37e-05,0.047,0.97,150.275,235.067
"Rock","Hard Rock",0.41,0.883,"Fsharp/Gflat",-5.648,"Major",0.0384,0.00339,0,0.114,0.518,158.102,191.987
"Rock","Hard Rock",0.403,0.777,"F",-6.416,"Major",0.0354,0.0999,3.28e-06,0.124,0.149,76.329,240.933
"Pop","Dance Pop",0.604,0.755,"C",-10.761,"Major",0.0337,0.000295,0.812,0.0625,0.388,137.064,243.267
"R&B","Neo Soul",0.659,0.481,"D",-5.29,"Major",0.0365,0.714,4.62e-05,0.0909,0.346,75.945,253.421
"Rap","Hip-Hop",0.751,0.786,"Dsharp/Eflat",-7.441,"Minor",0.383,0.0126,0,0.107,0.679,95.989,200.84
"Latin","Reggaeton",0.748,0.808,"A",-5.943,"Minor",0.0619,0.0366,3.66e-05,0.11,0.553,99.997,179.775
"Rock","Hard Rock",0.387,0.912,"Dsharp/Eflat",-5.147,"Minor",0.0407,0.0146,0.107,0.354,0.653,147.193,196.413
"EDM","Electro House",0.653,0.829,"Asharp/Bflat",-4.783,"Major",0.0377,0.000739,1.5e-06,0.225,0.545,124.989,263.89
"R&B","Hip-Pop",0.459,0.7,"Csharp/Dflat",-8.922,"Minor",0.0305,0.00217,2.35e-05,0.108,0.241,99.941,204
"Rock","Classic Rock",0.521,0.678,"A",-6.811,"Major",0.0354,0.0811,0,0.118,0.504,121.848,198.733
"R&B","New Jack Swing",0.617,0.578,"Fsharp/Gflat",-10.632,"Major",0.0255,0.173,0,0.129,0.518,90.502,260.133
"Rap","Hip-Hop",0.866,0.749,"D",-3.977,"Major",0.253,0.15,0,0.0614,0.891,92.074,250.747
"Rap","Hip-Hop",0.854,0.598,"Csharp/Dflat",-7.265,"Minor",0.413,0.0432,0,0.0946,0.705,164.065,201.951
"EDM","Electro House",0.586,0.84,"Gsharp/Aflat",-6.674,"Minor",0.0314,0.201,0.00056,0.0661,0.782,102.031,166.478
"Latin","Latin Hip-Hop",0.725,0.79,"C",-2.331,"Major",0.197,0.0711,1.14e-06,0.0602,0.763,175.988,287.773
"Rap","Southern Hip-Hop",0.793,0.557,"F",-7.185,"Minor",0.153,0.139,0,0.377,0.75,75.755,285.547
"EDM","Electro House",0.601,0.974,"Fsharp/Gflat",-5.432,"Minor",0.435,0.0338,4.76e-06,0.156,0.57,130.032,283.739
"R&B","Neo Soul",0.636,0.836,"Gsharp/Aflat",-9.616,"Major",0.0619,0.0186,2.2e-05,0.228,0.801,127.027,240.133
"R&B","Urban Contemporary",0.41,0.169,"Dsharp/Eflat",-11.422,"Major",0.0485,0.847,0.00327,0.117,0.208,89.494,311.837
"EDM","Pop EDM",0.591,0.959,"E",-5.644,"Minor",0.215,0.00583,0.624,0.428,0.346,127.99,186.929
"Pop","Electropop",0.648,0.736,"Gsharp/Aflat",-7.948,"Major",0.0385,0.0444,0.000137,0.171,0.378,103.027,239.465
"EDM","Progessive Electro House",0.696,0.67,"A",-6.366,"Minor",0.0826,0.00124,0.00906,0.0645,0.52,129.996,339.731
"Rock","Hard Rock",0.166,0.948,"B",-8.503,"Minor",0.0631,0.00374,0.0131,0.769,0.476,177.495,506.16
"Rap","Trap",0.655,0.608,"B",-8.343,"Minor",0.382,0.196,0,0.145,0.16,119.946,120.21
"Pop","Indie Poptimism",0.758,0.519,"C",-5.832,"Minor",0.0362,0.116,0,0.183,0.417,92.99,176.827
"EDM","Electro House",0.789,0.921,"C",-2.195,"Major",0.0979,0.00601,0.868,0.129,0.302,128.004,157.734
"EDM","Electro House",0.699,0.71,"D",-6.126,"Major",0.035,0.000529,0.0777,0.0989,0.159,119.944,250.76
"Rap","Gangster Rap",0.748,0.444,"B",-8.739,"Major",0.0479,0.197,3.93e-05,0.128,0.0499,130.047,140.064
"Latin","Latin Hip-Hop",0.787,0.836,"Csharp/Dflat",-5.083,"Major",0.0395,0.0175,0.0341,0.0875,0.429,100.02,211.917
"Rap","Trap",0.473,0.975,"Fsharp/Gflat",-5.855,"Minor",0.0598,0.000501,0.88,0.21,0.539,159.974,174
"Rap","Trap",0.777,0.739,"Asharp/Bflat",-5.746,"Minor",0.168,0.428,0,0.103,0.681,134.918,174.298
"EDM","Electro House",0.748,0.524,"Asharp/Bflat",-11.175,"Minor",0.0484,0.00139,0.516,0.703,0.526,122.017,364.069
"Pop","Post-Teen Pop",0.753,0.566,"A",-8.21,"Minor",0.298,0.193,6.31e-05,0.14,0.154,135.039,204.521
"Pop","Dance Pop",0.568,0.565,"Fsharp/Gflat",-8.275,"Minor",0.292,0.154,0,0.726,0.642,75.038,205.659
"R&B","Hip-Pop",0.808,0.745,"Asharp/Bflat",-5.26,"Minor",0.342,0.145,0,0.292,0.829,165.995,210.8
"Rock","Permanent Wave",0.695,0.814,"Csharp/Dflat",-5.294,"Major",0.066,0.0133,0.0984,0.0601,0.882,105.011,209.627
"Rap","Gangster Rap",0.832,0.802,"B",-4.039,"Minor",0.22,0.343,0.00361,0.139,0.178,110.006,166.798
"R&B","Neo Soul",0.637,0.934,"E",-6.3,"Minor",0.0559,0.135,2.27e-05,0.266,0.519,125.018,220.867
"Rock","Permanent Wave",0.33,0.905,"E",-5.047,"Major",0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,228.8
"Pop","Post-Teen Pop",0.537,0.866,"B",-3.08,"Minor",0.0445,0.000308,1.38e-06,0.382,0.416,126.003,215.16
"EDM","Electro House",0.694,0.9,"F",-5.245,"Major",0.0456,0.0984,0.946,0.473,0.294,127.995,183.75
"Rap","Gangster Rap",0.818,0.713,"B",-8.101,"Minor",0.283,0.00896,0,0.264,0.712,94.617,236.16
"Latin","Latin Pop",0.614,0.379,"E",-10.48,"Major",0.0476,0.607,0.000464,0.0986,0.201,107.989,258.987
"Rock","Permanent Wave",0.956,0.373,"Fsharp/Gflat",-7.963,"Major",0.0773,0.569,0.394,0.314,0.568,119.994,268.333
"Pop","Electropop",0.601,0.957,"G",-5.598,"Major",0.0409,0.000244,0.904,0.106,0.332,135.008,310.333
"Pop","Electropop",0.776,0.503,"C",-5.732,"Minor",0.237,0.874,0,0.112,0.473,110.134,210.285
"Rock","Hard Rock",0.597,0.949,"Gsharp/Aflat",-3.438,"Major",0.0544,0.00134,0,0.0533,0.599,98.999,193.893
"Pop","Post-Teen Pop",0.534,0.731,"E",-8.202,"Minor",0.0303,0.00464,0.76,0.928,0.917,100.064,283.841
"R&B","New Jack Swing",0.78,0.71,"D",-7.429,"Major",0.0479,0.0143,3.49e-05,0.0366,0.858,96.067,301.56
"Rock","Hard Rock",0.412,0.892,"Gsharp/Aflat",-5.632,"Major",0.0635,0.000778,1.77e-05,0.0673,0.342,171.096,244.615
"Pop","Electropop",0.539,0.801,"C",-4.962,"Major",0.167,0.0893,4.05e-05,0.152,0.816,203.681,212.815
"R&B","Neo Soul",0.305,0.506,"B",-5.858,"Major",0.0372,0.278,6.33e-05,0.899,0.22,138.489,285.439
"R&B","Neo Soul",0.619,0.65,"F",-11.157,"Minor",0.0455,0.0534,0.486,0.196,0.756,84.823,287.5
"Latin","Tropical",0.878,0.875,"B",-1.457,"Minor",0.0453,0.148,0,0.145,0.902,130.027,225.387
"Rap","Hip-Hop",0.873,0.457,"B",-11.558,"Major",0.0451,0.288,1.12e-06,0.093,0.74,137.543,190.116
"Pop","Post-Teen Pop",0.699,0.713,"A",-5.507,"Minor",0.0594,0.04,3.11e-06,0.294,0.354,121.993,205.92
"Pop","Electropop",0.554,0.926,"D",-6.517,"Major",0.0459,0.206,0.0239,0.178,0.392,127.058,214.027
"R&B","New Jack Swing",0.817,0.584,"G",-9.785,"Major",0.174,0.432,0.00609,0.225,0.501,99.947,229.373
"Latin","Reggaeton",0.691,0.894,"A",-1.681,"Minor",0.115,0.291,0,0.104,0.623,184.019,241.88
"Rap","Southern Hip-Hop",0.641,0.679,"F",-6.94,"Major",0.118,0.00433,1.18e-06,0.216,0.339,125.04,235.493
"Rock","Hard Rock",0.586,0.942,"D",-3.171,"Major",0.0679,0.000414,0.00214,0.0841,0.412,103.064,169.831
"Rock","Hard Rock",0.422,0.932,"Fsharp/Gflat",-4.174,"Minor",0.0535,8.95e-05,0.0454,0.209,0.359,142.072,232.107
"Rap","Trap",0.797,0.518,"Csharp/Dflat",-7.802,"Minor",0.0463,0.398,0.00014,0.0924,0.946,139.969,123.519
"Rock","Album Rock",0.488,0.754,"F",-7.95,"Minor",0.0381,0.00154,2.42e-05,0.678,0.664,88.369,197.16
"Rock","Classic Rock",0.514,0.706,"E",-7.8,"Minor",0.0328,0.398,0.0496,0.117,0.225,83.964,238.722
"Rock","Hard Rock",0.645,0.598,"Csharp/Dflat",-13.18,"Minor",0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227.267
"EDM","Progessive Electro House",0.661,0.935,"G",-4.711,"Minor",0.0796,0.00408,0.000825,0.078,0.389,127.987,335.613
